Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj
ZK262.10,5.015231422,-0.372480139,0.700967231,0.328296162,0.56813078
ZK262.11,7.989238478,-0.098358071,0.684692138,0.785196446,0.894715044
ZK262.19,16.86831561,-0.104973003,0.79481627,0.780059521,0.892285134
ZK262.2,33.02002926,-0.670638229,0.557297049,0.069686558,0.219577986
ZK262.20,3.329794395,-0.334498197,0.816909754,0.397491208,0.632161166
ZK262.3,49.38573206,-0.009321092,0.521440172,0.977660001,0.990487455
ZK262.4,185.3027064,-0.043463001,0.814234744,0.908152481,0.958912196
ZK262.6,18.3389276,0.30019106,0.843355449,0.448124987,0.673312753
ZK262.7,31.22492219,1.449194836,0.957795785,0.008775994,0.050477741
ZK262.8,18.4660352,0.044916463,0.700566888,0.90118615,0.955915022
ZK262.9,11.86407724,-0.297296744,0.621617051,0.411007823,0.643877914
ZK265.1,172.7959877,0.162558789,0.430652064,0.598492093,0.780874437
